product_id,product_name,category,price,description,image_url,product_url,gender,rating
990,TULLE HALTER DRESS WITH FRINGE,DRESSES_JUMPSUITS,4990.0,Short halterneck dress. Open back. Matching fringe trims. Lining. Button fastening at the neck.,https://static.zara.net/photos///2023/I/0/1/p/2712/833/615/2/w/448/2712833615_1_1_1.jpg?ts=1690529709107,https://www.zara.com/in/en/tulle-halter-dress-with-fringe-p02712833.html,Women,4.1
991,PRINT SHIRT DRESS,DRESSES_JUMPSUITS,4990.0,Collared midi dress featuring a V-neckline and short sleeves. Adjustable waistband with drawstring. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/2157/221/400/12/w/448/2157221400_1_1_1.jpg?ts=1685978502232,https://www.zara.com/in/en/print-shirt-dress-p02157221.html,Women,4.2
992,CONTRAST POPLIN DRESS,DRESSES_JUMPSUITS,3290.0,Midi dress with a straight-cut neckline and thin adjustable straps. Side pockets concealed in the seams. Elasticated smocked fabric on the chest with contrast embroidery. Matching lining.,https://static.zara.net/photos///2023/I/0/1/p/0881/201/250/17/w/448/0881201250_1_1_1.jpg?ts=1686064952125,https://www.zara.com/in/en/contrast-poplin-dress-p00881201.html,Women,3.2
993,SATIN SLIP DRESS,DRESSES_JUMPSUITS,3990.0,Midi dress with a round neck and thin adjustable straps. Open back. Invisible side zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/3676/840/250/17/w/448/3676840250_1_1_1.jpg?ts=1686065729611,https://www.zara.com/in/en/satin-slip-dress-p03676840.html,Women,4.0
994,LINEN MIDI DRESS,DRESSES_JUMPSUITS,5990.0,Sleeveless midi dress made of linen. V-neck. Frayed trims. Flared hem. Invisible back zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/7687/023/727/12/w/448/7687023727_1_1_1.jpg?ts=1686137658310,https://www.zara.com/in/en/linen-midi-dress-p07687023.html,Women,3.8
995,FITTED DRESS WITH DRAPED SIDE,DRESSES_JUMPSUITS,2590.0,Sleeveless dress with a round neckline. Draped detail on the side.,https://static.zara.net/photos///2023/I/0/1/p/5039/632/800/2/w/448/5039632800_1_1_1.jpg?ts=1690191628012,https://www.zara.com/in/en/fitted-dress-with-draped-side-p05039632.html,Women,3.6
996,DRESS WITH POCKETS - LIMITED EDITION,DRESSES_JUMPSUITS,5990.0,Strapless midi dress made of a cotton blend. Multiple patch pockets. Adjustable belt in the same fabric with metal buckle. Slit hem. Invisible zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/7567/022/711/17/w/448/7567022711_1_1_1.jpg?ts=1686128670743,https://www.zara.com/in/en/dress-with-pockets---limited-edition-p07567022.html,Women,4.0
997,PLEATED ASYMMETRIC DRESS,DRESSES_JUMPSUITS,4990.0,V-neck dress with thin straps. Pleated fabric with ruffles. Matching lining. Asymmetric hem.,https://static.zara.net/photos///2023/I/0/1/p/0219/805/406/2/w/448/0219805406_1_1_1.jpg?ts=1691487671566,https://www.zara.com/in/en/pleated-asymmetric-dress-p00219805.html,Women,4.9
998,CAMISOLE MIDI DRESS,DRESSES_JUMPSUITS,3290.0,Dress featuring a V-neck and thin braided straps. Wide elastic panel at the back. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/8224/675/505/2/w/448/8224675505_1_1_1.jpg?ts=1689696940520,https://www.zara.com/in/en/camisole-midi-dress-p08224675.html,Women,4.4
999,ANIMAL PRINT ASYMMETRIC DRESS WITH RUFFLES,DRESSES_JUMPSUITS,3990.0,"Mini dress with an asymmetric neckline, a thin strap and a ruffle trim. Lining. Ruffle trims. Invisible back zip fastening.",https://static.zara.net/photos///2023/I/0/1/p/8212/458/038/2/w/448/8212458038_1_1_1.jpg?ts=1691755227607,https://www.zara.com/in/en/animal-print-asymmetric-dress-with-ruffles-p08212458.html,Women,3.8
1000,ANIMAL JACQUARD MIDI SLIP DRESS,DRESSES_JUMPSUITS,5990.0,Dress with a cowl neckline and thin straps that cross at the back. Gathered detailing on the sides. Lining. Front slit at the hem.,https://static.zara.net/photos///2023/I/0/1/p/8196/515/800/2/w/448/8196515800_1_1_1.jpg?ts=1691755224888,https://www.zara.com/in/en/animal-jacquard-midi-slip-dress-p08196515.html,Women,4.4
1001,LINEN BLEND DRESS WITH EMBROIDERY,DRESSES_JUMPSUITS,3290.0,Short dress made of a linen blend. V-neck and thin adjustable straps. Matching lining. Matching cutwork embroidery detail. Invisible back zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/0881/343/250/17/w/448/0881343250_1_1_1.jpg?ts=1686147389119,https://www.zara.com/in/en/linen-blend-dress-with-embroidery-p00881343.html,Women,4.7
1002,Z1975 STRAIGHT DENIM JUMPSUIT,DRESSES_JUMPSUITS,5990.0,Jumpsuit with a Johnny collar and long sleeves. Front pockets and patch pockets with flaps. Straight leg with turn-up hems. Front zip and button fastening.,https://static.zara.net/photos///2023/I/0/1/p/6164/205/802/2/w/448/6164205802_1_1_1.jpg?ts=1691403592932,https://www.zara.com/in/en/z1975-straight-denim-jumpsuit-p06164205.html,Women,4.5
1003,LINEN BLEND STRAPPY MIDI DRESS,DRESSES_JUMPSUITS,4990.0,Dress made of a linen blend. Surplice neckline and thin tied straps. Elastic waist with a front opening and elastic trims at the back. Split hem.,https://static.zara.net/photos///2023/I/0/1/p/8251/939/305/2/w/448/8251939305_1_1_1.jpg?ts=1689264049737,https://www.zara.com/in/en/linen-blend-strappy-midi-dress-p08251939.html,Women,4.1
1004,LONG SATIN DRESS,DRESSES_JUMPSUITS,4990.0,Long sleeveless dress made of a viscose blend. Round neckline. Side slits at the hem. Invisible zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/7901/078/101/3/w/448/7901078101_1_1_1.jpg?ts=1686309044696,https://www.zara.com/in/en/long-satin-dress-p07901078.html,Women,3.8
1005,BELTED CARGO JUMPSUIT,DRESSES_JUMPSUITS,5590.0,Strapless jumpsuit with false front flap pockets. Front pockets and side patch pockets with flaps. Wide-leg design. Invisible back zip fastening. Belt in matching fabric with elastic trim at the back.,https://static.zara.net/photos///2023/I/0/1/p/8273/934/704/2/w/448/8273934704_1_1_1.jpg?ts=1690974864687,https://www.zara.com/in/en/belted-cargo-jumpsuit-p08273934.html,Women,4.4
1006,SHORT DRESS WITH BEADING,DRESSES_JUMPSUITS,3290.0,Short dress with a straight-cut neckline and thin adjustable straps. Smocked fabric on the back. Matching lining.,https://static.zara.net/photos///2023/I/0/1/p/5107/368/250/17/w/448/5107368250_1_1_1.jpg?ts=1686739886927,https://www.zara.com/in/en/short-dress-with-beading-p05107368.html,Women,4.3
1007,LINEN BLEND TUNIC DRESS,DRESSES_JUMPSUITS,4990.0,Tunic dress made of a linen blend. Featuring a V-neckline and short sleeves. Pleated detail on the front. Asymmetric hem.,https://static.zara.net/photos///2023/I/0/1/p/4437/241/305/12/w/448/4437241305_1_1_1.jpg?ts=1686748607436,https://www.zara.com/in/en/linen-blend-tunic-dress-p04437241.html,Women,4.5
1008,PRINTED MIDI DRESS WITH KNOT,DRESSES_JUMPSUITS,3290.0,Dress made of a linen blend fabric. V-neck with knot and thin straps that cross at the back. Front slit at the hem. Elastic at the waist. Invisible side zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/7857/614/330/17/w/448/7857614330_1_1_1.jpg?ts=1686901791757,https://www.zara.com/in/en/printed-midi-dress-with-knot-p07857614.html,Women,4.4
1009,PRINTED CAMISOLE DRESS,DRESSES_JUMPSUITS,2990.0,V-neck midi dress with thin straps and button fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/2157/066/070/17/w/448/2157066070_1_1_1.jpg?ts=1686901605314,https://www.zara.com/in/en/printed-camisole-dress-p02157066.html,Women,4.6
1010,PLEATED MIDI DRESS WITH CUT-OUT DETAIL,DRESSES_JUMPSUITS,4990.0,Round neck dress with short sleeves. Cut-out detail on the sides at the waist. Lining. Invisible back zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/9878/223/251/17/w/448/9878223251_1_1_1.jpg?ts=1687447105005,https://www.zara.com/in/en/pleated-midi-dress-with-cut-out-detail-p09878223.html,Women,3.9
1011,CUT-OUT WAISTCOAT JUMPSUIT,DRESSES_JUMPSUITS,5590.0,"Sleeveless V-neck jumpsuit. False front welt pockets. Cut-out detail at the waist. Darts and front pockets. Straight leg. Front zip, metal hook and button fastening.",https://static.zara.net/photos///2023/I/0/1/p/8333/880/712/2/w/448/8333880712_1_1_1.jpg?ts=1691593336695,https://www.zara.com/in/en/cut-out-waistcoat-jumpsuit-p08333880.html,Women,4.7
1012,MIDI DRESS WITH VISIBLE SEAMS,DRESSES_JUMPSUITS,5590.0,Round neck dress with long sleeves. Visible seams and a back opening. Button fastening at the back.,https://static.zara.net/photos///2023/I/0/1/p/8345/534/093/2/w/448/8345534093_1_1_1.jpg?ts=1691577080858,https://www.zara.com/in/en/midi-dress-with-visible-seams-p08345534.html,Women,4.2
1013,PAISLEY PRINT DRESS,DRESSES_JUMPSUITS,4990.0,V-neck dress with short sleeves and a wide elasticated waist at the back.,https://static.zara.net/photos///2023/I/0/1/p/2587/161/330/2/w/448/2587161330_1_1_1.jpg?ts=1692008565365,https://www.zara.com/in/en/paisley-print-dress-p02587161.html,Women,5.0
1014,MIDI SLIP DRESS WITH CUT-OUT DETAIL,DRESSES_JUMPSUITS,4990.0,Dress featuring a straight neckline and thin straps. Cut-out details on the waist. Frayed hem. Invisible back zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/8392/157/800/2/w/448/8392157800_1_1_1.jpg?ts=1691577078696,https://www.zara.com/in/en/midi-slip-dress-with-cut-out-detail-p08392157.html,Women,3.8
1015,CONTRAST CROCHET KNIT DRESS,DRESSES_JUMPSUITS,5990.0,Sleeveless midi dress with a round neck and contrast crochet fabric detail.,https://static.zara.net/photos///2023/I/0/1/p/3653/104/400/12/w/448/3653104400_1_1_1.jpg?ts=1688980092475,https://www.zara.com/in/en/contrast-crochet-knit-dress-p03653104.html,Women,4.9
1016,LINEN WRAP DRESS,DRESSES_JUMPSUITS,4990.0,Sleeveless midi dress made of 100% linen. V-neckline. Overlay detail in the same wrap fabric with adjustable ties. Invisible back zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/5216/244/800/2/w/448/5216244800_1_1_1.jpg?ts=1692689318618,https://www.zara.com/in/en/linen-wrap-dress-p05216244.html,Women,4.2
1017,KNIT DRESS WITH COMBINED EMBROIDERY,DRESSES_JUMPSUITS,3290.0,Halterneck dress with an open back. Contrast fabric detail with cutwork embroidery.,https://static.zara.net/photos///2023/I/0/1/p/5802/102/050/12/w/448/5802102050_1_1_1.jpg?ts=1688980091874,https://www.zara.com/in/en/knit-dress-with-combined-embroidery-p05802102.html,Women,3.8
1018,SEQUINNED MIDI DRESS,DRESSES_JUMPSUITS,3990.0,V-neck midi dress with thin straps and a back slit at the hem. Sequin appliqués.,https://static.zara.net/photos///2023/I/0/1/p/8342/273/808/2/w/448/8342273808_1_1_1.jpg?ts=1691075739324,https://www.zara.com/in/en/sequinned-midi-dress-p08342273.html,Women,3.9
1019,SHORT POLKA DOT DRESS,DRESSES_JUMPSUITS,3290.0,Flowing V-neck dress with short sleeves. Elastic detail at the waist.,https://static.zara.net/photos///2023/I/0/1/p/9878/243/251/2/w/448/9878243251_1_1_1.jpg?ts=1692281895504,https://www.zara.com/in/en/short-polka-dot-dress-p09878243.html,Women,4.0
1020,ZW FRAYED ASYMMETRIC DRESS,DRESSES_JUMPSUITS,5990.0,"ZW ZARA WOMANSleeveless dress with a round neckline. Featuring frayed trims, an asymmetric hem and metal zip fastening at the back.",https://static.zara.net/photos///2023/I/0/1/p/6840/243/082/12/w/448/6840243082_1_1_1.jpg?ts=1689579673858,https://www.zara.com/in/en/zw-frayed-asymmetric-dress-p06840243.html,Women,4.3
1021,FITTED METALLIC THREAD DRESS,DRESSES_JUMPSUITS,3290.0,Semi-sheer midi dress made of mesh fabric with metallic thread. V-neckline and thin straps.This garment is not lined.,https://static.zara.net/photos///2023/I/0/1/p/7901/892/303/3/w/448/7901892303_1_1_1.jpg?ts=1689762018523,https://www.zara.com/in/en/fitted-metallic-thread-dress-p07901892.html,Women,4.3
1022,METALLIC THREAD KNIT DRESS,DRESSES_JUMPSUITS,3990.0,Dress with a V-neck and short sleeves. Thin strap at the neck.,https://static.zara.net/photos///2023/I/0/1/p/2142/118/835/3/w/448/2142118835_1_1_1.jpg?ts=1689788860613,https://www.zara.com/in/en/metallic-thread-knit-dress-p02142118.html,Women,3.8
1023,KNIT MINI DRESS,DRESSES_JUMPSUITS,2990.0,Dress with a wide round neckline and long flared sleeves.,https://static.zara.net/photos///2023/I/0/1/p/3433/106/800/3/w/448/3433106800_1_1_1.jpg?ts=1690190628388,https://www.zara.com/in/en/knit-mini-dress-p03433106.html,Women,4.1
1024,PATCHWORK PRINT DRESS,DRESSES_JUMPSUITS,3290.0,"Midi dress with a V-neck, gathered detail and thin straps. Front false buttons covered in matching fabric and a front slit at the hem. Invisible back zip fastening and tie.",https://static.zara.net/photos///2023/I/0/1/p/7737/614/600/12/w/448/7737614600_1_1_1.jpg?ts=1690459371472,https://www.zara.com/in/en/patchwork-print-dress-p07737614.html,Women,5.0
1025,SHIRT DRESS WITH BELT,DRESSES_JUMPSUITS,4990.0,Dress featuring a Johnny collar and sleeves with turn-up cuffs and buttoned tabs. Front patch pockets. Elasticated waistband. Buttoned front and belt.,https://static.zara.net/photos///2023/I/0/1/p/8036/299/406/12/w/448/8036299406_1_1_1.jpg?ts=1690459373787,https://www.zara.com/in/en/shirt-dress-with-belt-p08036299.html,Women,4.9
1026,DENIM TRF JUMPSUIT,DRESSES_JUMPSUITS,5990.0,Collared jumpsuit featuring long sleeves with cuffs. Patch pockets on the chest and back. Front metal button and zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/5252/283/400/4/w/448/5252283400_1_1_1.jpg?ts=1691743833804,https://www.zara.com/in/en/denim-trf-jumpsuit-p05252283.html,Women,4.3
1027,PRINTED MINI DRESS,DRESSES_JUMPSUITS,3290.0,Slot collar dress with long sleeves with elasticated trims. Front pintuck detail. Ruffled hem. Fastens at the front with buttons.,https://static.zara.net/photos///2023/I/0/1/p/9878/235/031/2/w/448/9878235031_1_1_1.jpg?ts=1690974865321,https://www.zara.com/in/en/printed-mini-dress-p09878235.html,Women,4.1
1028,MIDI DRESS,DRESSES_JUMPSUITS,3990.0,Off-the-shoulder midi dress with a straight-cut neckline. Gathered detail. Back slit at the hem. Matching interior lining. Invisible side zip fastening.,https://static.zara.net/photos///2023/V/0/1/p/2698/707/800/3/w/448/2698707800_1_1_1.jpg?ts=1681829091017,https://www.zara.com/in/en/midi-dress-p02698707.html,Women,4.2
1029,SHORT PRINTED DRESS,DRESSES_JUMPSUITS,3290.0,Short dress with a slot collar and long sleeves. Ruffled hem. Front button fastening.,https://static.zara.net/photos///2023/I/0/1/p/9878/227/070/17/w/448/9878227070_1_1_1.jpg?ts=1690983018753,https://www.zara.com/in/en/short-printed-dress-p09878227.html,Women,4.4
1030,PRINT SHIRT DRESS,DRESSES_JUMPSUITS,5990.0,Collared midi shirt dress made of cotton. Sleeves falling below the elbow with cuffs. Tied belt in the same fabric. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/7652/002/330/2/w/448/7652002330_1_1_1.jpg?ts=1683724982079,https://www.zara.com/in/en/print-shirt-dress-p07652002.html,Women,3.6
1031,LINEN BLEND SHORT DRESS,DRESSES_JUMPSUITS,2990.0,Dress made of a linen blend. Square neckline and short puff sleeves. Open back with adjustable crossover ties. Matching lining. Invisible back zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/2990/325/250/12/w/448/2990325250_1_1_1.jpg?ts=1687345999790,https://www.zara.com/in/en/linen-blend-short-dress-p02990325.html,Women,4.0
1032,SATIN PLAYSUIT,DRESSES_JUMPSUITS,3290.0,V-neck playsuit with wide sleeves falling below the elbow. Elasticated waist. Lining. Fastening with buttoned opening at the back.,https://static.zara.net/photos///2023/I/0/1/p/9878/236/505/2/w/448/9878236505_1_1_1.jpg?ts=1690386806814,https://www.zara.com/in/en/satin-playsuit-p09878236.html,Women,3.3
1033,STRAPLESS PRINTED DRESS,DRESSES_JUMPSUITS,3990.0,Long strapless dress made of cotton. Elastic smocked fabric.,https://static.zara.net/photos///2023/I/0/1/p/2731/251/330/2/w/448/2731251330_1_1_1.jpg?ts=1688125288757,https://www.zara.com/in/en/strapless-printed-dress-p02731251.html,Women,4.3
1034,LINEN BLEND JUMPSUIT WITH BELT,DRESSES_JUMPSUITS,4990.0,Jumpsuit made of a linen and cotton blend. V-neck and short sleeves with elastic trims. Darts on the front. Elasticated waistband at the back with a matching fabric belt. Front pockets. Turn-up hems. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/7745/715/052/2/w/448/7745715052_1_1_1.jpg?ts=1688568633234,https://www.zara.com/in/en/linen-blend-jumpsuit-with-belt-p07745715.html,Women,4.4
1035,SHIRT DRESS WITH BELT,DRESSES_JUMPSUITS,4990.0,Midi dress featuring a Johnny collar and short sleeves with turn-up cuffs and buttoned tabs. Side patch pockets. Buttoned front and a braided belt.,https://static.zara.net/photos///2023/I/0/1/p/8032/788/445/2/w/448/8032788445_1_1_1.jpg?ts=1689175828411,https://www.zara.com/in/en/shirt-dress-with-belt-p08032788.html,Women,3.9
1036,SHORT PRINTED DRESS,DRESSES_JUMPSUITS,3290.0,Short dress with a slot collar and long sleeves with elasticated trims. Front lace trim. Ruffled hem.,https://static.zara.net/photos///2023/I/0/1/p/9878/231/916/17/w/448/9878231916_1_1_1.jpg?ts=1690983019106,https://www.zara.com/in/en/short-printed-dress-p09878231.html,Women,4.8
1037,PRINTED MIDI DRESS,DRESSES_JUMPSUITS,5590.0,"Midi dress made of cotton. Featuring a straight neckline, puff sleeves falling below the elbow and smocking.",https://static.zara.net/photos///2023/I/0/1/p/5107/246/330/2/w/448/5107246330_1_1_1.jpg?ts=1688125288863,https://www.zara.com/in/en/printed-midi-dress-p05107246.html,Women,3.5
1038,SHORT PRINTED DRESS,DRESSES_JUMPSUITS,3290.0,Short cotton dress. Halter neck and exposed shoulders. Elasticated detail at the waist. Fastens at the back with ties in the same fabric.,https://static.zara.net/photos///2023/I/0/1/p/4786/249/330/2/w/448/4786249330_1_1_1.jpg?ts=1684234003612,https://www.zara.com/in/en/short-printed-dress-p04786249.html,Women,3.4
1039,MIDI DRESS WITH BELT,DRESSES_JUMPSUITS,5990.0,Sleeveless midi dress made of a linen and lyocell blend. Lapel collar. Tied belt in the same fabric. Front pockets. Concealed button fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/4786/299/305/2/w/448/4786299305_1_1_1.jpg?ts=1688126788652,https://www.zara.com/in/en/midi-dress-with-belt-p04786299.html,Women,4.2
1040,SHORT PRINTED DRESS,DRESSES_JUMPSUITS,3290.0,Short dress made of cotton. Halter neck and V-neck. Floral print detail.,https://static.zara.net/photos///2023/I/0/1/p/4786/269/330/2/w/448/4786269330_1_1_1.jpg?ts=1688124232407,https://www.zara.com/in/en/short-printed-dress-p04786269.html,Women,4.6
1041,PADDED JACKET WITH POCKETS,JACKETS,7590.0,"Padded jacket with a high neck and long sleeves, Front patch pockets. Adjustable hem with matching drawstrings. Front zip fastening.",https://static.zara.net/photos///2023/I/0/1/p/4088/242/800/2/w/448/4088242800_1_1_1.jpg?ts=1691658771413,https://www.zara.com/in/en/padded-jacket-with-pockets-p04088242.html,Women,4.9
1042,WOOL BOMBER JACKET WITH ZIP,JACKETS,7590.0,Bomber jacket made of 100% wool. Featuring a V-neckline and long sleeves. Front pockets. Ribbed trims. Metal zip fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/2893/108/704/2/w/448/2893108704_1_1_1.jpg?ts=1693224696563,https://www.zara.com/in/en/wool-bomber-jacket-with-zip-p02893108.html,Women,3.9
1043,SATIN KIMONO,JACKETS,3290.0,"Kimono made of satin fabric. Featuring a crossover V-neckline, long sleeves with vents and crossover fastening with tied detail in the same fabric",https://static.zara.net/photos///2023/I/0/1/p/1131/805/804/2/w/448/1131805804_1_1_1.jpg?ts=1692274456448,https://www.zara.com/in/en/satin-kimono-p01131805.html,Women,4.6
1044,TRANSPARENT CROPPED JACKET,JACKETS,4990.0,"Transparent collared water-repellent jacket. Featuring long sleeves with tabs on the shoulders. Front pockets with zips, a belt in the same material with a rubberised buckle and crossover zip fastening at the front.",https://static.zara.net/photos///2023/I/0/1/p/1255/817/990/2/w/448/1255817990_1_1_1.jpg?ts=1692874440525,https://www.zara.com/in/en/transparent-cropped-jacket-p01255817.html,Women,4.1
1045,SATIN FOIL BOMBER JACKET,JACKETS,4990.0,Bomber jacket made of metallic satin fabric. Round neck and long sleeves with elastic cuffs. Front welt pockets. Elastic hem. Contrast lining. Front fastening with metal zip.,https://static.zara.net/photos///2023/I/0/1/p/8495/350/808/2/w/448/8495350808_1_1_1.jpg?ts=1692884607713,https://www.zara.com/in/en/satin-foil-bomber-jacket-p08495350.html,Women,4.0
1046,WORN EFFECT LEATHER EFFECT BIKER JACKET,JACKETS,5990.0,Distressed effect jacket with a lapel collar and long sleeves. Zip details on the front and shoulder tabs. Wrap front with zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/4341/726/802/2/w/448/4341726802_1_1_1.jpg?ts=1692874442840,https://www.zara.com/in/en/worn-effect-leather-effect-biker-jacket-p04341726.html,Women,4.5
1047,OVERSIZE TRENCH COAT WITH POCKETS,JACKETS,7590.0,Collared trench coat made of a cotton blend. Featuring long flared sleeves. Front patch pockets. Back vent at the hem. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/2731/259/711/17/w/448/2731259711_1_1_1.jpg?ts=1692952040464,https://www.zara.com/in/en/oversize-trench-coat-with-pockets-p02731259.html,Women,4.4
1048,FAUX SUEDE TRENCH COAT,JACKETS,4990.0,Trench coat made of faux suede fabric. Lapel collar and long sleeves with tabs on the cuffs and shoulders. Side pockets. Belt in the same fabric with a contrast buckle. Double-breasted button fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/4968/223/704/2/w/448/4968223704_1_1_1.jpg?ts=1692964746030,https://www.zara.com/in/en/faux-suede-trench-coat-p04968223.html,Women,3.4
1049,SOFT SHORT JACKET,JACKETS,3290.0,Long sleeve collared jacket. Front patch pockets with flaps and snap-button fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/3046/260/704/2/w/448/3046260704_1_1_1.jpg?ts=1692964744875,https://www.zara.com/in/en/soft-short-jacket-p03046260.html,Women,4.8
1050,RUSTIC BOMBER JACKET,JACKETS,4990.0,"Bomber jacket made of a cotton blend. Featuring a round neckline, long sleeves and cutwork fabric. Matching ribbed trims and metal zip fastening at the front.",https://static.zara.net/photos///2023/I/0/1/p/5584/454/712/2/w/448/5584454712_1_1_1.jpg?ts=1692864058362,https://www.zara.com/in/en/rustic-bomber-jacket-p05584454.html,Women,4.7
1051,LINEN BLEND PLEATED BOMBER JACKET,JACKETS,5990.0,Short collared bomber jacket made of a linen blend. Long sleeves. Front welt pockets. Elastic hem with pleats. Matching lining. Zip-up front hidden by a placket.,https://static.zara.net/photos///2023/I/0/1/p/2712/468/832/2/w/448/2712468832_1_1_1.jpg?ts=1692776596473,https://www.zara.com/in/en/linen-blend-pleated-bomber-jacket-p02712468.html,Women,3.8
1052,WORN EFFECT LEATHER EFFECT BOMBER JACKET,JACKETS,5990.0,Worn effect bomber jacket with a round neckline and long cuffed sleeves. Front welt pockets. Front fastening with metal zip.,https://static.zara.net/photos///2023/I/0/1/p/6318/223/800/12/w/448/6318223800_2_5_1.jpg?ts=1692947673008,https://www.zara.com/in/en/worn-effect-leather-effect-bomber-jacket-p06318223.html,Women,4.3
1053,OVERSIZE QUILTED BOMBER JACKET,JACKETS,7590.0,Loose-fitting bomber jacket with a round neck and long sleeves. Front flap pockets with snap buttons. Matching ribbed trims. Front zip and snap-button fastening.,https://static.zara.net/photos///2023/I/0/1/p/4088/243/802/2/w/448/4088243802_1_1_1.jpg?ts=1692790350505,https://www.zara.com/in/en/oversize-quilted-bomber-jacket-p04088243.html,Women,4.3
1054,DISTRESSED LEATHER EFFECT TRENCH COAT,JACKETS,9590.0,Distressed effect trench coat with a lapel collar. Long sleeves with tabs on the cuffs and shoulders. Side pockets. Tied belt in the same fabric. Double-breasted button fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/6318/222/800/2/w/448/6318222800_1_1_1.jpg?ts=1692778670061,https://www.zara.com/in/en/distressed-leather-effect-trench-coat-p06318222.html,Women,4.2
1055,WORN EFFECT CROPPED LEATHER EFFECT BIKER JACKET,JACKETS,5990.0,Distressed effect jacket with a lapel collar and long sleeves. Shoulder tabs. False front zip pocket. Belt detail at the hem. Wrap front with zip fastening.,https://static.zara.net/photos///2023/I/0/1/p/6318/232/800/17/w/448/6318232800_1_1_1.jpg?ts=1692888198152,https://www.zara.com/in/en/worn-effect-cropped-leather-effect-biker-jacket-p06318232.html,Women,3.9
1056,NEOPRENE-EFFECT JACKET,JACKETS,4990.0,Hooded longline jacket with long cuffed sleeves. Front patch pockets and metal zip fastening at the front.,https://static.zara.net/photos///2023/I/0/1/p/8073/221/802/3/w/448/8073221802_1_1_1.jpg?ts=1692355318949,https://www.zara.com/in/en/neoprene-effect-jacket-p08073221.html,Women,3.8
1057,TRF DENIM CROPPED JACKET,JACKETS,3990.0,Collared jacket featuring long sleeves with cuffs. Front patch pockets. Ripped details. Seamless hem. Metal button fastening on the front.,https://static.zara.net/photos///2023/I/0/1/p/8197/295/400/3/w/448/8197295400_1_1_1.jpg?ts=1691743835514,https://www.zara.com/in/en/trf-denim-cropped-jacket-p08197295.html,Women,4.1
1058,WORN EFFECT LEATHER EFFECT BIKER JACKET,JACKETS,5990.0,"Distressed effect jacket with a lapel collar and long sleeves. Featuring front zip pockets, crossover zip fastening at the front and a belt at the hem.",https://static.zara.net/photos///2023/I/0/1/p/3046/222/800/21/w/448/3046222800_1_1_1.jpg?ts=1692689523050,https://www.zara.com/in/en/worn-effect-leather-effect-biker-jacket-p03046222.html,Women,4.6
1059,TRF RIPPED CROPPED DENIM JACKET,JACKETS,3290.0,Cropped collared jacket featuring long drop-shoulder sleeves with elasticated cuffs. Faded fabric with rips. Front fastening with metal zip.,https://static.zara.net/photos///2023/I/0/1/p/4365/271/407/2/w/448/4365271407_1_1_1.jpg?ts=1692361750024,https://www.zara.com/in/en/trf-ripped-cropped-denim-jacket-p04365271.html,Women,4.3
1060,ZW RHINESTONE DENIM JACKET,JACKETS,8590.0,ZW ZARA WOMANCollared denim jacket with long sleeves. Chest patch pockets with buttoned flaps. Rhinestone appliqués. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/6045/244/428/2/w/448/6045244428_1_1_1.jpg?ts=1682412309615,https://www.zara.com/in/en/zw-rhinestone-denim-jacket-p06045244.html,Women,3.9
1061,DENIM JACKET WITH PATCH POCKETS,JACKETS,2990.0,Jacket with a lapel collar and long sleeves. Front patch pockets. Metal button fastenings on the front.,https://static.zara.net/photos///2023/I/0/1/p/0108/042/506/17/w/448/0108042506_1_1_1.jpg?ts=1689085992342,https://www.zara.com/in/en/denim-jacket-with-patch-pockets-p00108042.html,Women,4.4
1062,ZW OVERSIZE DENIM JACKET,JACKETS,3990.0,ZW ZARA WOMANLoose-fitting denim jacket featuring a lapel collar and long sleeves with cuffs. Side pockets and chest patch pockets with buttoned flaps. Faded effect. Fastens at the front with metallic buttons.View more,https://static.zara.net/photos///2023/I/0/1/p/1213/244/428/2/w/448/1213244428_1_1_1.jpg?ts=1691482579040,https://www.zara.com/in/en/zw-oversize-denim-jacket-p01213244.html,Women,2.8
